60.8571
121.402
242.484
484.37
967.599
1933
3861.7
7715.03
15413.6
30794.8
61525.5
122924
245598
490697
980405
1.95884e+06
3.91377e+06
7.81976e+06
1.5624e+07
3.12171e+07
6.23725e+07
1.24622e+08
2.48999e+08
4.9751e+08
9.94043e+08
1.98614e+09
3.96839e+09
7.92901e+09
1.58425e+10
3.1654e+10
6.32461e+10
1.26369e+11
2.5249e+11
5.04487e+11
1.00799e+12
2.014e+12
4.02406e+12
8.04024e+12
1.60647e+13
3.2098e+13
6.4133e+13
1.2814e+14
2.56029e+14
5.11554e+14
1.0221e+15
2.04219e+15
4.08036e+15
8.15267e+15
1.62892e+16
3.25463e+16
6.50282e+16
1.29928e+17
2.59598e+17
5.18681e+17
1.03633e+18
2.0706e+18
4.13708e+18
8.26591e+18
1.65153e+19
3.29976e+19
6.59292e+19
1.31726e+20
2.63188e+20
5.25848e+20
1.05064e+21
2.09916e+21
4.19408e+21
8.37969e+21
1.67424e+22
3.34509e+22
6.6834e+22
1.33532e+23
2.66792e+23
5.33041e+23
1.06499e+24
2.12781e+24
4.25127e+24
8.49381e+24
1.69702e+25
3.39055e+25
6.77411e+25
1.35342e+26
2.70405e+26
5.4025e+26
1.07938e+27
2.15652e+27
4.30855e+27
8.60812e+27
1.71983e+28
3.43606e+28
6.86492e+28
1.37154e+29
2.7402e+29
5.47464e+29
1.09377e+30
